,outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate,outer_es_precision,outer_es_recall,outer_es_specificity,outer_es_f1_score,outer_es_mcc,outer_es_auroc,outer_es_auprc,outer_es_true_positives,outer_es_false_negatives,outer_es_false_positives,outer_es_true_negatives,test_precision,test_recall,test_specificity,test_f1_score,test_mcc,test_auroc,test_auprc,test_true_positives,test_false_negatives,test_false_positives,test_true_negatives
10,0.3209581077098846,0.8468468189239502,0.231364369392395,0.9275362491607666,2724,1769386766,,False,1,f7e67_00000,2026-01-26_01-19-26,8454.838697910309,8454.838697910309,1295462,ggpu107,10.241.148.7,8454.838697910309,1,0,f7e67_00000,2,0.01,0.0,689,0.0,0.8596491,0.8448276,0.8490566,0.8521739,0.69343317,0.93689007,0.93037105,45.0,8.0,9.0,49.0,0.9305556,0.9305556,0.92424244,0.9305556,0.85479796,0.9640151,0.9586458,61.0,5.0,5.0,67.0
11,0.1852146834135055,0.918181836605072,0.2417827844619751,0.9057971239089966,3588,1769389285,,False,1,f7e67_00001,2026-01-26_02-01-25,10974.979085206984,10974.979085206984,1295498,ggpu107,10.241.148.7,10974.979085206984,1,1,f7e67_00001,2,0.01,0.0,689,0.0,0.91525424,0.9310345,0.90384614,0.9230769,0.8358512,0.97944295,0.9820703,47.0,5.0,4.0,54.0,0.95384616,0.8611111,0.95454544,0.90510947,0.816258,0.96864474,0.9702703,63.0,3.0,10.0,62.0
12,0.2519755661487579,0.8999999761581421,0.2643122375011444,0.8840579986572266,2729,1769386750,,False,1,f7e67_00002,2026-01-26_01-19-10,8440.047888994217,8440.047888994217,1295463,ggpu107,10.241.148.7,8440.047888994217,1,2,f7e67_00002,2,0.01,0.0,689,0.0,0.8852459,0.9310345,0.86538464,0.90756303,0.80000806,0.9615385,0.96416414,45.0,7.0,4.0,54.0,0.8684211,0.9166667,0.8484849,0.8918919,0.7683924,0.9604377,0.9622606,56.0,10.0,6.0,66.0
13,0.320598691701889,0.8454545736312866,0.2532843947410583,0.9202898740768432,1867,1769384214,,False,1,f7e67_00003,2026-01-26_00-36-54,5903.717344045639,5903.717344045639,1295505,ggpu107,10.241.148.7,5903.717344045639,1,3,f7e67_00003,2,0.01,0.0,689,0.0,0.8333333,0.877193,0.8113208,0.85470086,0.69091934,0.9344588,0.9367516,43.0,10.0,7.0,50.0,0.91780823,0.9305556,0.90909094,0.92413795,0.84026563,0.9570707,0.9536818,60.0,6.0,5.0,67.0
14,0.1881306618452072,0.9090909361839294,0.2024421691894531,0.9420289993286132,3850,1769395942,,False,1,f7e67_00004,2026-01-26_03-52-22,11718.265635252,11718.265635252,1304961,ggpu107,10.241.148.7,11718.265635252,1,4,f7e67_00004,2,0.01,0.0,689,0.0,0.89830506,0.9298246,0.8867925,0.9137931,0.81824374,0.97616684,0.97924167,47.0,6.0,4.0,53.0,0.9324324,0.9583333,0.92424244,0.94520545,0.88406533,0.9741162,0.9757616,61.0,5.0,3.0,69.0
15,0.2433028072118759,0.8648648858070374,0.2565701305866241,0.8840579986572266,2269,1769400687,,False,1,a15ed_00000,2026-01-26_05-11-27,7060.870278596878,7060.870278596878,1133369,ggpu106,10.241.148.6,7060.870278596878,1,0,a15ed_00000,3,0.01,0.0,689,0.0,0.877193,0.86206895,0.8679245,0.8695652,0.72951895,0.96584255,0.9705415,46.0,7.0,8.0,50.0,0.8888889,0.8888889,0.8787879,0.8888889,0.7676768,0.9600168,0.96320546,58.0,8.0,8.0,64.0
16,0.2329153567552566,0.8909090757369995,0.2977849841117859,0.8695651888847351,3073,1769403121,,False,1,a15ed_00001,2026-01-26_05-52-01,9494.83268070221,9494.83268070221,1133371,ggpu106,10.241.148.6,9494.83268070221,1,1,a15ed_00001,3,0.01,0.0,689,0.0,0.86885244,0.9298246,0.8490566,0.89830506,0.78303933,0.96590537,0.97012323,45.0,8.0,4.0,53.0,0.921875,0.8194444,0.92424244,0.86764705,0.74494207,0.9587542,0.9583925,61.0,5.0,13.0,59.0
17,0.2178278714418411,0.9090909361839294,0.2509959638118744,0.8913043737411499,2783,1769402214,,False,1,a15ed_00002,2026-01-26_05-36-54,8587.281662940979,8587.281662940979,1133370,ggpu106,10.241.148.6,8587.281662940979,1,2,a15ed_00002,3,0.01,0.0,689,0.0,0.9433962,0.877193,0.9433962,0.90909094,0.8205892,0.9725256,0.97554433,50.0,3.0,7.0,50.0,0.89041096,0.9027778,0.8787879,0.8965517,0.782142,0.9604377,0.96233666,58.0,8.0,7.0,65.0
18,0.376410037279129,0.8272727131843567,0.3097369372844696,0.8913043737411499,1277,1769397729,,False,1,a15ed_00003,2026-01-26_04-22-09,4102.640528202057,4102.640528202057,1133404,ggpu106,10.241.148.6,4102.640528202057,1,3,a15ed_00003,3,0.01,0.0,689,0.0,0.8196721,0.86206895,0.78846157,0.84033614,0.65346205,0.91545093,0.91227615,41.0,11.0,8.0,50.0,0.89041096,0.9027778,0.8787879,0.8965517,0.782142,0.93855226,0.93617314,58.0,8.0,7.0,65.0
19,0.2049092799425125,0.8999999761581421,0.293015569448471,0.8550724387168884,2939,1769406759,,False,1,a15ed_00004,2026-01-26_06-52-39,9022.026960134506,9022.026960134506,1140475,ggpu106,10.241.148.6,9022.026960134506,1,4,a15ed_00004,3,0.01,0.0,689,0.0,0.8852459,0.9310345,0.86538464,0.90756303,0.80000806,0.96452254,0.9659144,45.0,7.0,4.0,54.0,0.88235295,0.8333333,0.8787879,0.85714287,0.7115226,0.9558081,0.95899665,58.0,8.0,12.0,60.0
20,0.2794541418552398,0.8648648858070374,0.2157448232173919,0.9057971239089966,2829,1769434096,,False,1,8c886_00000,2026-01-26_14-28-16,8715.456614494324,8715.456614494324,1606146,ggpu133,10.241.148.33,8715.456614494324,1,0,8c886_00000,4,0.01,0.0,689,0.0,0.852459,0.8965517,0.8301887,0.8739496,0.7295941,0.9499024,0.9564244,44.0,9.0,6.0,52.0,0.9041096,0.9166667,0.8939394,0.91034484,0.8112038,0.9699074,0.9703609,59.0,7.0,6.0,66.0
21,0.2795875072479248,0.8909090757369995,0.2546758651733398,0.8913043737411499,1379,1769429781,,False,1,8c886_00001,2026-01-26_13-16-21,4400.922308206558,4400.922308206558,1606147,ggpu133,10.241.148.33,4400.922308206558,1,1,8c886_00001,4,0.01,0.0,689,0.0,0.88135594,0.9122807,0.8679245,0.8965517,0.7817594,0.9556438,0.9609457,46.0,7.0,5.0,52.0,0.88,0.9166667,0.8636364,0.8979592,0.78252923,0.9589646,0.96007264,57.0,9.0,6.0,66.0
22,0.2993798553943634,0.8454545736312866,0.2523353099822998,0.8985507488250732,1491,1769430148,,False,1,8c886_00002,2026-01-26_13-22-28,4767.520136594772,4767.520136594772,1606148,ggpu133,10.241.148.33,4767.520136594772,1,2,8c886_00002,4,0.01,0.0,689,0.0,0.8333333,0.877193,0.8113208,0.85470086,0.69091934,0.9539888,0.96261,43.0,10.0,7.0,50.0,0.9027778,0.9027778,0.8939394,0.9027778,0.79671717,0.95770204,0.9612556,59.0,7.0,7.0,65.0
23,0.2627594172954559,0.8909090757369995,0.216955080628395,0.9057971239089966,3254,1769435445,,False,1,8c886_00003,2026-01-26_14-50-45,10064.45265674591,10064.45265674591,1606149,ggpu133,10.241.148.33,10064.45265674591,1,3,8c886_00003,4,0.01,0.0,689,0.0,0.8965517,0.8965517,0.88461536,0.8965517,0.7811671,0.9622016,0.9671528,46.0,6.0,6.0,52.0,0.9041096,0.9166667,0.8939394,0.91034484,0.8112038,0.9707492,0.9730152,59.0,7.0,6.0,66.0
24,0.2166435569524765,0.8909090757369995,0.2409165352582931,0.8840579986572266,2257,1769436884,,False,1,8c886_00004,2026-01-26_15-14-44,7091.974636316299,7091.974636316299,1613586,ggpu133,10.241.148.33,7091.974636316299,1,4,8c886_00004,4,0.01,0.0,689,0.0,0.8833333,0.9137931,0.86538464,0.89830506,0.78125274,0.97148544,0.9733598,45.0,7.0,5.0,53.0,0.9,0.875,0.8939394,0.8873239,0.768293,0.96464646,0.9646882,59.0,7.0,9.0,63.0
25,0.189683198928833,0.9279279112815856,0.266591727733612,0.8768116235733032,2273,1769444143,,False,1,c3f2f_00000,2026-01-26_17-15-43,7077.350224733353,7077.350224733353,2418338,ggpu135,10.241.148.35,7077.350224733353,1,0,c3f2f_00000,5,0.01,0.0,689,0.0,0.9166667,0.94827586,0.9056604,0.9322034,0.8558875,0.98275864,0.9863912,48.0,5.0,3.0,55.0,0.8767123,0.8888889,0.8636364,0.8827586,0.7530801,0.9572812,0.96080816,57.0,9.0,8.0,64.0
26,0.2675477862358093,0.8727272748947144,0.2630766928195953,0.8768116235733032,2256,1769444146,,False,1,c3f2f_00001,2026-01-26_17-15-46,7080.870463609695,7080.870463609695,2418340,ggpu135,10.241.148.35,7080.870463609695,1,1,c3f2f_00001,5,0.01,0.0,689,0.0,0.86440676,0.8947368,0.8490566,0.87931037,0.7452751,0.9559749,0.9634728,45.0,8.0,6.0,51.0,0.8767123,0.8888889,0.8636364,0.8827586,0.7530801,0.96043766,0.9629915,57.0,9.0,8.0,64.0
27,0.3971991539001465,0.8363636136054993,0.318915843963623,0.8623188138008118,1572,1769442058,,False,1,c3f2f_00002,2026-01-26_16-40-58,4992.023989439011,4992.023989439011,2418373,ggpu135,10.241.148.35,4992.023989439011,1,2,c3f2f_00002,5,0.01,0.0,689,0.0,0.8196721,0.877193,0.7924528,0.84745765,0.6732208,0.8957298,0.8775183,42.0,11.0,7.0,50.0,0.85333335,0.8888889,0.8333333,0.8707483,0.72428274,0.93223906,0.9265506,55.0,11.0,8.0,64.0
28,0.1723079681396484,0.9363636374473572,0.2530782222747803,0.8695651888847351,3312,1769447204,,False,1,c3f2f_00003,2026-01-26_18-06-44,10138.115080833437,10138.115080833437,2418339,ggpu135,10.241.148.35,10138.115080833437,1,3,c3f2f_00003,5,0.01,0.0,689,0.0,0.94736844,0.9310345,0.9423077,0.9391304,0.87261915,0.98242706,0.98571855,49.0,3.0,4.0,54.0,0.8552632,0.9027778,0.8333333,0.8783784,0.73922896,0.9635942,0.9678829,55.0,11.0,7.0,65.0
29,0.3532916009426117,0.8545454740524292,0.3143356144428253,0.8478260636329651,1218,1769445996,,False,1,c3f2f_00004,2026-01-26_17-46-36,3929.824162960053,3929.824162960053,2426606,ggpu135,10.241.148.35,3929.824162960053,1,4,c3f2f_00004,5,0.01,0.0,689,0.0,0.86206895,0.86206895,0.84615386,0.86206895,0.7082228,0.9210875,0.9124699,44.0,8.0,8.0,50.0,0.84931505,0.8611111,0.8333333,0.8551724,0.69495654,0.9339225,0.9285755,55.0,11.0,10.0,62.0
30,0.2577757239341736,0.8918918967247009,0.2269165217876434,0.9202898740768432,2544,1777084566,,False,1,8c5c6_00000,2026-04-25_04-36-06,8136.562435626984,8136.562435626984,3383531,ggpu128,10.241.148.28,8136.562435626984,1,0,8c5c6_00000,6,0.01,0.0,689,0.0,0.91071427,0.87931037,0.9056604,0.8947368,0.7842058,0.9560833,0.9632443,48.0,5.0,7.0,51.0,0.8961039,0.9583333,0.8787879,0.9261745,0.8420081,0.9667508,0.9666654,58.0,8.0,3.0,69.0
31,0.2191399186849594,0.9363636374473572,0.2443763613700866,0.8985507488250732,2523,1777084504,,False,1,8c5c6_00001,2026-04-25_04-35-04,8075.034045934677,8075.034045934677,3383564,ggpu128,10.241.148.28,8075.034045934677,1,1,8c5c6_00001,6,0.01,0.0,689,0.0,0.91803277,0.9655172,0.90384614,0.9411765,0.87328106,0.9694961,0.96934503,47.0,5.0,2.0,56.0,0.8815789,0.9305556,0.8636364,0.9054054,0.79755574,0.9600168,0.9564223,57.0,9.0,5.0,67.0
32,0.3195523023605346,0.8545454740524292,0.2431600540876388,0.8913043737411499,2419,1777084138,,False,1,8c5c6_00002,2026-04-25_04-28-58,7709.367475986481,7709.367475986481,3383530,ggpu128,10.241.148.28,7709.367475986481,1,2,8c5c6_00002,6,0.01,0.0,689,0.0,0.85,0.87931037,0.8269231,0.86440676,0.70811415,0.9363396,0.94555676,43.0,9.0,7.0,51.0,0.8607595,0.9444444,0.8333333,0.90066224,0.7853337,0.9583333,0.9503486,55.0,11.0,4.0,68.0
33,0.2440283298492431,0.8727272748947144,0.2416618764400482,0.91304349899292,3458,1777087437,,False,1,8c5c6_00003,2026-04-25_05-23-57,11008.050921440125,11008.050921440125,3383597,ggpu128,10.241.148.28,11008.050921440125,1,3,8c5c6_00003,6,0.01,0.0,689,0.0,0.86440676,0.8947368,0.8490566,0.87931037,0.7452751,0.96358824,0.96998227,45.0,8.0,6.0,51.0,0.9166667,0.9166667,0.90909094,0.9166667,0.82575756,0.9614899,0.9528312,60.0,6.0,6.0,66.0
34,0.3924415707588196,0.8363636136054993,0.2708144187927246,0.8913043737411499,1597,1777089349,,False,1,8c5c6_00004,2026-04-25_05-55-49,5200.626239061356,5200.626239061356,3397989,ggpu128,10.241.148.28,5200.626239061356,1,4,8c5c6_00004,6,0.01,0.0,689,0.0,0.8305085,0.8596491,0.8113208,0.8448276,0.6723064,0.9102946,0.8929692,43.0,10.0,8.0,49.0,0.8701299,0.9305556,0.8484849,0.8993289,0.7835883,0.9507576,0.9447077,56.0,10.0,5.0,67.0
35,0.2754584848880768,0.9099099040031432,0.2352742701768875,0.8985507488250732,3243,1777087124,,False,1,586f5_00000,2026-04-25_05-18-44,9921.24148631096,9921.24148631096,2764024,ggpu124,10.241.148.24,9921.24148631096,1,0,586f5_00000,7,0.01,0.0,689,0.0,0.9137931,0.9137931,0.9056604,0.9137931,0.8194535,0.95348084,0.9553275,48.0,5.0,5.0,53.0,0.8918919,0.9166667,0.8787879,0.9041096,0.7967971,0.97053874,0.97197235,58.0,8.0,6.0,66.0
36,0.2227677851915359,0.8999999761581421,0.2460362315177917,0.9202898740768432,2870,1777086007,,False,1,586f5_00001,2026-04-25_05-00-07,8804.98060297966,8804.98060297966,2764018,ggpu124,10.241.148.24,8804.98060297966,1,1,586f5_00001,7,0.01,0.0,689,0.0,0.8852459,0.9310345,0.86538464,0.90756303,0.80000806,0.9691644,0.97349477,45.0,7.0,4.0,54.0,0.91780823,0.9305556,0.90909094,0.92413795,0.84026563,0.97032833,0.9720602,60.0,6.0,5.0,67.0
37,0.1717229038476944,0.918181836605072,0.2385616600513458,0.9202898740768432,2834,1777085904,,False,1,586f5_00002,2026-04-25_04-58-24,8701.750873804092,8701.750873804092,2764052,ggpu124,10.241.148.24,8701.750873804092,1,2,586f5_00002,7,0.01,0.0,689,0.0,0.91525424,0.9310345,0.90384614,0.9230769,0.8358512,0.98309016,0.98401403,47.0,5.0,4.0,54.0,0.886076,0.9722222,0.8636364,0.92715234,0.8439787,0.9724327,0.9708214,57.0,9.0,2.0,70.0
38,0.257386177778244,0.8636363744735718,0.2825158834457397,0.8913043737411499,2549,1777085143,,False,1,586f5_00003,2026-04-25_04-45-43,7940.948912858963,7940.948912858963,2764053,ggpu124,10.241.148.24,7940.948912858963,1,3,586f5_00003,7,0.01,0.0,689,0.0,0.875,0.8596491,0.8679245,0.86725664,0.7272126,0.959947,0.9629332,46.0,7.0,8.0,49.0,0.8701299,0.9305556,0.8484849,0.8993289,0.7835883,0.95349336,0.95177853,56.0,10.0,5.0,67.0
39,0.3748581707477569,0.8181818127632141,0.2739675343036651,0.8840579986572266,1357,1777089533,,False,1,586f5_00004,2026-04-25_05-58-53,4379.845895290375,4379.845895290375,2778849,ggpu124,10.241.148.24,4379.845895290375,1,4,586f5_00004,7,0.01,0.0,689,0.0,0.8032787,0.8596491,0.7735849,0.8305085,0.6366147,0.90963256,0.91302675,41.0,12.0,8.0,49.0,0.8684211,0.9166667,0.8484849,0.8918919,0.7683924,0.94507575,0.9332147,56.0,10.0,6.0,66.0
40,0.2401172816753387,0.8918918967247009,0.3550855219364166,0.8333333134651184,1409,1777165567,,False,1,9825d_00000,2026-04-26_03-06-07,4507.517506361008,4507.517506361008,2802244,ggpu105,10.241.148.5,4507.517506361008,1,0,9825d_00000,8,0.01,0.0,689,0.0,0.87096775,0.9310345,0.8490566,0.9,0.78469944,0.964216,0.9669178,45.0,8.0,4.0,54.0,0.8356164,0.8472222,0.8181818,0.8413793,0.6658947,0.92319024,0.93552816,54.0,12.0,11.0,61.0
41,0.1357374191284179,0.9454545378684998,0.3257390558719635,0.8478260636329651,2713,1777169411,,False,1,9825d_00001,2026-04-26_04-10-11,8351.859134435654,8351.859134435654,2802245,ggpu105,10.241.148.5,8351.859134435654,1,1,9825d_00001,8,0.01,0.0,689,0.0,0.9322034,0.9649123,0.9245283,0.94827586,0.89121234,0.9943727,0.99488026,49.0,4.0,2.0,55.0,0.8,0.9444444,0.74242425,0.86624205,0.70544726,0.94402355,0.9513335,49.0,17.0,4.0,68.0
42,0.2961216866970062,0.8636363744735718,0.3554039299488067,0.8478260636329651,1962,1777167249,,False,1,9825d_00002,2026-04-26_03-34-09,6189.695431947708,6189.695431947708,2802310,ggpu105,10.241.148.5,6189.695431947708,1,2,9825d_00002,8,0.01,0.0,689,0.0,0.86206895,0.877193,0.8490566,0.8695652,0.72685134,0.94339633,0.94051754,45.0,8.0,7.0,50.0,0.85915494,0.8472222,0.8484849,0.85314685,0.69534135,0.9269781,0.937062,56.0,10.0,11.0,61.0
43,0.3578163981437683,0.8545454740524292,0.3216100037097931,0.8478260636329651,1234,1777165054,,False,1,9825d_00003,2026-04-26_02-57-34,3995.029584646225,3995.029584646225,2802311,ggpu105,10.241.148.5,3995.029584646225,1,3,9825d_00003,8,0.01,0.0,689,0.0,0.83870965,0.8965517,0.8076923,0.8666667,0.70896107,0.9210875,0.9104295,42.0,10.0,6.0,52.0,0.83116883,0.8888889,0.8030303,0.8590604,0.69595844,0.93813133,0.94324994,53.0,13.0,8.0,64.0
44,0.235347494482994,0.9090909361839294,0.3517898917198181,0.8405796885490417,1246,1777169090,,False,1,9825d_00004,2026-04-26_04-04-50,4024.101388692856,4024.101388692856,2811805,ggpu105,10.241.148.5,4024.101388692856,1,4,9825d_00004,8,0.01,0.0,689,0.0,0.9,0.9310345,0.88461536,0.91525424,0.817822,0.96618044,0.96640307,46.0,6.0,4.0,54.0,0.8787879,0.8055556,0.8787879,0.8405797,0.68434346,0.9284512,0.93773615,58.0,8.0,14.0,58.0
45,0.3278326988220215,0.8198198080062866,0.2112463563680648,0.9057971239089966,2067,1777241652,,False,1,30546_00000,2026-04-27_00-14-12,6463.676273584366,6463.676273584366,3143673,ggpu124,10.241.148.24,6463.676273584366,1,0,30546_00000,9,0.01,0.0,689,0.0,0.82758623,0.82758623,0.8113208,0.82758623,0.63890696,0.9307091,0.9308467,43.0,10.0,10.0,48.0,0.86419755,0.9722222,0.8333333,0.9150327,0.8172478,0.97832495,0.9775348,55.0,11.0,2.0,70.0
46,0.3032727241516113,0.8545454740524292,0.22941854596138,0.9202898740768432,2905,1777244138,,False,1,30546_00001,2026-04-27_00-55-38,8949.83077120781,8949.83077120781,3143675,ggpu124,10.241.148.24,8949.83077120781,1,1,30546_00001,9,0.01,0.0,689,0.0,0.86206895,0.86206895,0.84615386,0.86206895,0.7082228,0.94761264,0.9588783,44.0,8.0,8.0,50.0,0.9066667,0.9444444,0.8939394,0.92517006,0.8407758,0.9680135,0.97082967,59.0,7.0,4.0,68.0
47,0.2672878801822662,0.9090909361839294,0.22514708340168,0.8985507488250732,3833,1777246942,,False,1,30546_00002,2026-04-27_01-42-22,11753.854236602783,11753.854236602783,3143708,ggpu124,10.241.148.24,11753.854236602783,1,2,30546_00002,9,0.01,0.0,689,0.0,0.9137931,0.9137931,0.90384614,0.9137931,0.81763923,0.95689654,0.9574304,47.0,5.0,5.0,53.0,0.8918919,0.9166667,0.8787879,0.9041096,0.7967971,0.969697,0.9726583,58.0,8.0,6.0,66.0
48,0.1340802609920501,0.9636363387107848,0.2079135477542877,0.8913043737411499,3237,1777245143,,False,1,30546_00003,2026-04-27_01-12-23,9954.768984556198,9954.768984556198,3143674,ggpu124,10.241.148.24,9954.768984556198,1,3,30546_00003,9,0.01,0.0,689,0.0,0.9491525,0.98245615,0.9433962,0.9655172,0.92769665,0.9884144,0.9880924,50.0,3.0,1.0,56.0,0.9130435,0.875,0.90909094,0.89361703,0.7833494,0.9736953,0.97485745,60.0,6.0,9.0,63.0
49,0.2361082583665847,0.8909090757369995,0.2128404080867767,0.91304349899292,3373,1777251980,,False,1,30546_00004,2026-04-27_03-06-20,10319.492146730425,10319.492146730425,3155446,ggpu124,10.241.148.24,10319.492146730425,1,4,30546_00004,9,0.01,0.0,689,0.0,0.86885244,0.9298246,0.8490566,0.89830506,0.78303933,0.9678914,0.9739586,45.0,8.0,4.0,53.0,0.9285714,0.9027778,0.92424244,0.91549295,0.826325,0.9726431,0.9745593,61.0,5.0,7.0,65.0
