config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
5,0.01,0.4,0.4,0.001,689,0.3152922809123993,0.8702020287513733,0.86947614,0.8867425,0.84552926,0.8773147,0.73875016,0.9289681,0.92567605,18.2,3.2,2.6,20.8,0.3073923230171204,0.8765584588050842,0.8884466,0.8816908,0.868077,0.8815557,0.75811034,0.94515646,0.9497318,22.8,3.4,3.4,25.6
6,0.01,0.2,0.0,0.001,689,0.30309249460697174,0.875151526927948,0.8536504,0.90041256,0.84867495,0.8751591,0.75252515,0.9412166,0.9330748,19.0,3.4,2.2,20.2,0.3024872899055481,0.8948051929473877,0.90664196,0.92184126,0.8634497,0.91068774,0.791592,0.9690193,0.97074145,20.0,3.2,2.6,29.4
7,0.01,0.0,0.0,0.0,689,0.260044327378273,0.892727279663086,0.8852808,0.914676,0.86718625,0.89925146,0.78403723,0.96547604,0.96520865,18.6,2.8,2.0,21.4,0.28803819715976714,0.8840259790420533,0.8915842,0.87948716,0.89297044,0.88275135,0.772563,0.95269567,0.9395436,24.2,3.0,3.4,24.6
8,0.01,0.0,0.4,0.001,689,0.2540030062198639,0.875151526927948,0.8772088,0.90392303,0.8382206,0.8901911,0.7459508,0.95399314,0.9616998,16.6,3.2,2.4,22.6,0.27922692596912385,0.8914935111999511,0.88313496,0.92831767,0.84581935,0.9041151,0.78286463,0.9625176,0.9701718,21.0,3.8,2.2,28.2
9,0.01,0.0,0.0,0.001,689,0.29273722767829896,0.8568686962127685,0.8231541,0.9012265,0.8188636,0.85887545,0.7186029,0.9375849,0.9339131,18.8,4.2,2.2,19.6,0.2894065618515015,0.8949350595474244,0.8990213,0.9056056,0.88624334,0.9007541,0.79209757,0.9653638,0.9728258,23.0,3.0,2.8,26.4
