config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
6,0.0001,0.4,0.2,0.0001,689,0.3091465175151825,0.8840404152870178,0.8677273,0.90041256,0.8670083,0.8828248,0.76926076,0.94652593,0.93698347,19.4,3.0,2.2,20.2,0.2984020471572876,0.8875324606895447,0.89625233,0.92184126,0.84678304,0.9050058,0.7775494,0.96133995,0.96010906,19.6,3.6,2.6,29.4
5,0.0001,0.4,0.2,0.0001,689,0.3201401650905609,0.8746464729309082,0.87021506,0.89443475,0.84552926,0.88122046,0.7487911,0.92697275,0.9223243,18.2,3.2,2.4,21.0,0.30574471950531007,0.8766233682632446,0.87481767,0.8976908,0.8527692,0.8843446,0.75541383,0.9419635,0.9478949,22.4,3.8,3.0,26.0
9,0.0001,0.4,0.0,0.0001,689,0.2951504737138748,0.8301010131835938,0.81271887,0.8429653,0.82097995,0.82619363,0.661451,0.93420076,0.93089074,18.8,4.2,3.4,18.4,0.2929188162088394,0.8912986993789673,0.8839286,0.91946477,0.86455023,0.8991434,0.7868171,0.95670366,0.963884,22.4,3.6,2.4,26.8
9,0.001,0.4,0.2,0.0001,689,0.29666308462619784,0.8390909194946289,0.8142754,0.8588023,0.82097995,0.8350049,0.67857075,0.92817247,0.92781717,18.8,4.2,3.0,18.8,0.2932288348674774,0.8912986993789673,0.87801725,0.9266076,0.8562169,0.8999774,0.78611684,0.95615804,0.9640876,22.2,3.8,2.2,27.0
8,0.0001,0.4,0.0,0.0001,689,0.26593014001846316,0.8617171764373779,0.88311386,0.8722308,0.8476943,0.8769085,0.72004193,0.9508076,0.9568814,16.8,3.0,3.2,21.8,0.2825932025909424,0.8987013101577759,0.89002883,0.9343783,0.8535117,0.910711,0.79692847,0.96093446,0.9679264,21.2,3.6,2.0,28.4
7,0.0001,0.4,0.0,0.0001,689,0.25852853059768677,0.8838383913040161,0.87090385,0.912676,0.8486599,0.89035004,0.76739746,0.9655651,0.96462965,18.2,3.2,2.0,21.4,0.2879653304815292,0.8767532467842102,0.89022255,0.8646723,0.8936617,0.8747678,0.7578905,0.9492582,0.93684185,24.2,3.0,3.8,24.2
6,0.0001,0.4,0.0,0.0001,689,0.3085139602422714,0.8794949531555176,0.8609581,0.90041256,0.85748446,0.87908334,0.76080817,0.9469228,0.93732226,19.2,3.2,2.2,20.2,0.29934327602386473,0.8875324606895447,0.89625245,0.92184126,0.84678304,0.9050058,0.7775494,0.9610677,0.9598999,19.6,3.6,2.6,29.4
5,0.0001,0.4,0.0,0.0001,689,0.3188935935497284,0.8792929291725159,0.88387,0.8867425,0.86457694,0.88450146,0.7572896,0.9261775,0.92216253,18.6,2.8,2.6,20.8,0.30269181430339814,0.8802597403526307,0.880335,0.8976908,0.8611026,0.88696754,0.7634144,0.9414266,0.9465474,22.6,3.6,3.0,26.0
9,0.0001,0.2,0.4,0.0001,689,0.29527785778045657,0.8300000071525574,0.798569,0.8715008,0.7932368,0.8314862,0.6648809,0.934622,0.93135804,18.2,4.8,2.8,19.0,0.29388301968574526,0.8804545402526855,0.871445,0.91232187,0.84814817,0.8896767,0.7638357,0.9551204,0.9619503,22.0,4.0,2.6,26.6
8,0.0001,0.2,0.4,0.0001,689,0.26898310482501986,0.8618181943893433,0.8691429,0.8882308,0.82769424,0.87839156,0.71845853,0.9516061,0.95712215,16.4,3.4,2.8,22.2,0.2832107335329056,0.8950649380683899,0.8842224,0.9343783,0.84581935,0.9076601,0.78984284,0.96064794,0.96861917,21.0,3.8,2.0,28.4
7,0.0001,0.2,0.4,0.0001,689,0.2590311884880066,0.8793939471244812,0.8631117,0.912676,0.8406599,0.88616896,0.75913763,0.9664087,0.96408385,18.0,3.4,2.0,21.4,0.2866778254508972,0.8767532467842102,0.877409,0.8778189,0.8788265,0.87607825,0.75554955,0.949519,0.93755436,23.8,3.4,3.4,24.6
6,0.0001,0.2,0.4,0.0001,689,0.3154738426208496,0.8750505089759827,0.853339,0.90041256,0.84915113,0.8753667,0.7519997,0.94773686,0.9382502,19.0,3.4,2.2,20.2,0.30334452986717225,0.8839610338211059,0.8906072,0.92184126,0.8393757,0.90194577,0.77085096,0.95353985,0.94811714,19.4,3.8,2.6,29.4
5,0.0001,0.2,0.4,0.0001,689,0.32120766043663024,0.8790909171104431,0.87074125,0.9044348,0.84552926,0.88660496,0.7577497,0.9269678,0.92071676,18.2,3.2,2.2,21.2,0.308212348818779,0.8766233801841736,0.87573177,0.8976908,0.85341024,0.884179,0.75719476,0.94250834,0.94741756,22.4,3.8,3.0,26.0
9,0.0001,0.2,0.2,0.0001,689,0.2936368346214294,0.8301010131835938,0.8071681,0.8520563,0.8114562,0.82764626,0.66185606,0.93381107,0.93103343,18.6,4.4,3.2,18.6,0.29455872178077697,0.8876623272895813,0.8772783,0.91946477,0.856217,0.8960926,0.7787573,0.95618296,0.96308947,22.2,3.8,2.4,26.8
8,0.0001,0.2,0.2,0.0001,689,0.2659352242946625,0.8617171764373779,0.8758095,0.8802308,0.8376943,0.8775752,0.71902907,0.95034295,0.9565815,16.6,3.2,3.0,22.0,0.27888025939464567,0.8986363649368286,0.8849355,0.9404389,0.84581935,0.91100705,0.7969807,0.96092445,0.96824485,21.0,3.8,1.8,28.6
7,0.0001,0.2,0.2,0.0001,689,0.25742767453193666,0.892727279663086,0.87885886,0.92176694,0.85818374,0.8989924,0.78516734,0.96635705,0.96508855,18.4,3.0,1.8,21.6,0.29129232168197633,0.8767532467842102,0.89022255,0.8646723,0.8936617,0.8747678,0.7578905,0.9495176,0.9377009,24.2,3.0,3.8,24.2
6,0.0001,0.2,0.2,0.0001,689,0.3100913465023041,0.8795959711074829,0.86706054,0.89241254,0.8670082,0.87841666,0.7606405,0.9481368,0.9389612,19.4,3.0,2.4,20.0,0.2986436069011688,0.8839610338211059,0.8906072,0.92184126,0.8393757,0.90194577,0.77085096,0.95846653,0.956882,19.4,3.8,2.6,29.4
5,0.0001,0.2,0.2,0.0001,689,0.31999446749687194,0.8836363673210144,0.8835002,0.89674246,0.8655794,0.88970864,0.765785,0.92657745,0.9204119,18.6,2.8,2.4,21.0,0.30936800837516787,0.8766233801841736,0.88144606,0.89079416,0.8611026,0.8835843,0.7573391,0.9419671,0.94766015,22.6,3.6,3.2,25.8
9,0.0001,0.2,0.0,0.0001,689,0.294285985827446,0.8345454573631287,0.81350935,0.8512987,0.82097995,0.83100396,0.6697678,0.93417037,0.93058527,18.8,4.2,3.2,18.6,0.2923973947763443,0.8949350714683533,0.88937217,0.91946477,0.87195766,0.9021943,0.7934326,0.9572288,0.96439445,22.6,3.4,2.4,26.8
8,0.0001,0.2,0.0,0.0001,689,0.2644405722618103,0.8839393973350524,0.9037488,0.8876154,0.87927324,0.8950776,0.76627296,0.9555996,0.96510154,17.4,2.4,2.8,22.2,0.28180570602416993,0.9059740304946899,0.9005861,0.9343783,0.8688963,0.91651744,0.8106791,0.96146315,0.96976364,21.6,3.2,2.0,28.4
7,0.0001,0.2,0.0,0.0001,689,0.2567694365978241,0.8928282856941223,0.8781139,0.92267597,0.8591862,0.8990471,0.7857409,0.96722823,0.96571434,18.4,3.0,1.8,21.6,0.28355870544910433,0.8731168866157532,0.889958,0.8584223,0.8936617,0.87103903,0.75172377,0.94952804,0.93685055,24.2,3.0,4.0,24.0
6,0.0001,0.2,0.0,0.0001,689,0.3070926934480667,0.8929293036460877,0.883757,0.90041256,0.883675,0.89096975,0.7863723,0.94564915,0.93630564,19.8,2.6,2.2,20.2,0.30094223022460936,0.8875324606895447,0.89625233,0.92184126,0.84678304,0.9050058,0.7775494,0.96231157,0.9636567,19.6,3.6,2.6,29.4
5,0.0001,0.2,0.0,0.0001,689,0.319407320022583,0.874848484992981,0.8777124,0.8867425,0.85405064,0.8811344,0.7485321,0.9273828,0.9262088,18.4,3.0,2.6,20.8,0.3036653965711594,0.8838311791419983,0.8921429,0.88969076,0.87743586,0.8882718,0.7719725,0.9422331,0.9469074,23.0,3.2,3.2,25.8
9,0.0001,0.0,0.4,0.0001,689,0.29440188109874726,0.8300000071525574,0.80360603,0.8631674,0.8027605,0.8303658,0.66412747,0.934622,0.9319836,18.4,4.6,3.0,18.8,0.29731571972370147,0.8768181800842285,0.8655359,0.91232187,0.8404762,0.8866375,0.75655174,0.95432675,0.96137905,21.8,4.2,2.6,26.6
8,0.0001,0.0,0.4,0.0001,689,0.26992875039577485,0.8662626385688782,0.8706207,0.895923,0.82769424,0.8827013,0.72778404,0.9507882,0.95632267,16.4,3.4,2.6,22.4,0.2799715667963028,0.8950649380683899,0.8842224,0.9343783,0.84581935,0.9076601,0.78984284,0.9619771,0.9699993,21.0,3.8,2.0,28.4
7,0.0001,0.0,0.4,0.0001,689,0.2604678481817245,0.8883838415145874,0.8778225,0.91234267,0.85818374,0.89339054,0.77821076,0.967622,0.96582955,18.4,3.0,2.0,21.4,0.28724141120910646,0.8803896069526672,0.89083797,0.87156886,0.8936617,0.87894285,0.7644056,0.9490145,0.9352628,24.2,3.0,3.6,24.4
6,0.0001,0.0,0.4,0.0001,689,0.3131062865257263,0.875151526927948,0.8594416,0.89241254,0.8586749,0.87470007,0.7518319,0.948532,0.9395912,19.2,3.2,2.4,20.0,0.30265202522277834,0.8803246736526489,0.8858453,0.92184126,0.8310423,0.89923203,0.76398057,0.9544913,0.9528292,19.2,4.0,2.6,29.4
