inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,logdir
0.274306058883667,0.8777777552604675,0.2776757776737213,0.8909090757369995,756,1768883177,,False,1,5fbf9_01307,2026-01-20_05-26-17,458.2922694683075,458.2922694683075,3925087,ggpu132,10.241.148.32,458.2922694683075,1,689,6,2,0.0001,0.0001,0.4,0.2,5fbf9_01307
0.3491099178791046,0.800000011920929,0.3554600179195404,0.8454545736312866,534,1768883098,,False,1,5fbf9_01308,2026-01-20_05-24-58,346.7545952796936,346.7545952796936,3926175,ggpu132,10.241.148.32,346.7545952796936,1,689,6,3,0.0001,0.0001,0.4,0.2,5fbf9_01308
0.23623961210250854,0.8863636255264282,0.26910802721977234,0.9017857313156128,1379,1768882743,,False,1,5fbf9_01305,2026-01-20_05-19-03,771.761031627655,771.761031627655,3922374,ggpu132,10.241.148.32,771.761031627655,1,689,6,0,0.0001,0.0001,0.4,0.2,5fbf9_01305
0.2715933620929718,0.8444444537162781,0.30027610063552856,0.8545454740524292,815,1768882710,,False,1,5fbf9_01306,2026-01-20_05-18-30,479.43523359298706,479.43523359298706,3923586,ggpu132,10.241.148.32,479.43523359298706,1,689,6,1,0.0001,0.0001,0.4,0.2,5fbf9_01306
0.2737680971622467,0.8666666746139526,0.4164885878562927,0.8727272748947144,496,1768882223,,False,1,5fbf9_01304,2026-01-20_05-10-23,325.4673457145691,325.4673457145691,3921320,ggpu132,10.241.148.32,325.4673457145691,1,689,5,4,0.0001,0.0001,0.4,0.2,5fbf9_01304
0.2777324318885803,0.9111111164093018,0.21786010265350342,0.9090909361839294,598,1768881960,,False,1,5fbf9_01303,2026-01-20_05-06-00,371.5369465351105,371.5369465351105,3920026,ggpu132,10.241.148.32,371.5369465351105,1,689,5,3,0.0001,0.0001,0.4,0.2,5fbf9_01303
0.31617358326911926,0.8888888955116272,0.3182162344455719,0.8272727131843567,511,1768881881,,False,1,5fbf9_01302,2026-01-20_05-04-41,330.8086395263672,330.8086395263672,3919091,ggpu132,10.241.148.32,330.8086395263672,1,689,5,2,0.0001,0.0001,0.4,0.2,5fbf9_01302
0.40121039748191833,0.800000011920929,0.2903763949871063,0.8909090757369995,381,1768881581,,False,1,5fbf9_01301,2026-01-20_04-59-41,262.6643385887146,262.6643385887146,3917787,ggpu132,10.241.148.32,262.6643385887146,1,689,5,1,0.0001,0.0001,0.4,0.2,5fbf9_01301
0.33181631565093994,0.8181818127632141,0.2857822775840759,0.8660714030265808,495,1768881541,,False,1,5fbf9_01300,2026-01-20_04-59-01,322.91116976737976,322.91116976737976,3916720,ggpu132,10.241.148.32,322.91116976737976,1,689,5,0,0.0001,0.0001,0.4,0.2,5fbf9_01300
0.24779807031154633,0.8777777552604675,0.27385884523391724,0.8545454740524292,720,1768881308,,False,1,5fbf9_01299,2026-01-20_04-55-08,433.0355136394501,433.0355136394501,3915372,ggpu132,10.241.148.32,433.0355136394501,1,689,9,4,0.0001,0.0001,0.4,0.0,5fbf9_01299
