config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_outer_es_loss,average_outer_es_accuracy,average_outer_es_precision,average_outer_es_recall,average_outer_es_specificity,average_outer_es_f1_score,average_outer_es_mcc,average_outer_es_auroc,average_outer_es_auprc,average_outer_es_true_positives,average_outer_es_false_negatives,average_outer_es_false_positives,average_outer_es_true_negatives,average_test_loss,average_test_accuracy,average_test_precision,average_test_recall,average_test_specificity,average_test_f1_score,average_test_mcc,average_test_auroc,average_test_auprc,average_test_true_positives,average_test_false_negatives,average_test_false_positives,average_test_true_negatives
5,0.01,0.4,0.4,0.001,689,0.2722537964582443,0.8766883134841919,0.8821476,0.8904899,0.8608818,0.885352,0.7527072,0.96179235,0.96962357,22.6,3.6,3.2,25.8,0.2736265242099762,0.87826087474823,0.881657,0.87999994,0.87647057,0.879974,0.7578896,0.94117653,0.92008626,29.8,4.2,4.2,30.8
6,0.01,0.2,0.0,0.001,689,0.2871748924255371,0.8514935135841369,0.8345213,0.9052946,0.7829438,0.8682106,0.6992894,0.9375025,0.9456827,19.4,5.4,2.8,27.6,0.22286692559719085,0.9362318992614747,0.904315,0.969697,0.90555555,0.9355194,0.875384,0.98400676,0.9826032,32.6,3.4,1.0,32.0
7,0.01,0.0,0.0,0.0,689,0.2673343777656555,0.8551948189735412,0.863238,0.8724984,0.83239096,0.8669754,0.7063745,0.9479059,0.9551816,21.8,4.2,3.8,25.4,0.24665242433547974,0.9362318992614747,0.9294058,0.95,0.9212121,0.93949354,0.8725546,0.9638046,0.95414144,30.4,2.6,1.8,34.2
8,0.01,0.0,0.4,0.001,689,0.26301717162132265,0.8588311791419982,0.8540365,0.88807696,0.83118093,0.86863345,0.72117263,0.9513954,0.9560339,21.6,4.4,3.4,25.8,0.3031323552131653,0.8289854884147644,0.8340417,0.8631579,0.78709674,0.8476203,0.6549226,0.9342955,0.953104,24.4,6.6,5.2,32.8
9,0.01,0.0,0.0,0.001,689,0.26215834617614747,0.873311710357666,0.87401855,0.8898184,0.8558079,0.880572,0.7477741,0.9478164,0.9468765,22.4,3.8,3.2,25.8,0.2128522127866745,0.9101449489593506,0.91209686,0.9263158,0.89032257,0.91899043,0.8186196,0.97741926,0.98125935,27.6,3.4,2.8,35.2
