inner_es_loss,inner_es_accuracy,val_loss,val_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dataset_test_round,config/train_loop_config/dataset_fold_round,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,logdir,inner_es_precision,inner_es_recall,inner_es_specificity,inner_es_f1_score,inner_es_mcc,inner_es_auroc,inner_es_auprc,inner_es_true_positives,inner_es_false_negatives,inner_es_false_positives,inner_es_true_negatives,val_precision,val_recall,val_specificity,val_f1_score,val_mcc,val_auroc,val_auprc,val_true_positives,val_false_negatives,val_false_positives,val_true_negatives
0.6623802781105042,0.6172839403152466,0.6584131717681885,0.6078431606292725,9999,1729253881,,False,1,6ee11_00353,2024-10-18_14-18-01,8179.865932941437,8179.865932941437,47629,agt002,10.108.101.22,8179.865932941437,1,1e-05,0.001,506,0,0,0.0,0.6,6ee11_00353,0.61538464,0.97959185,0.0625,0.7559055,0.10895897,0.5561224,0.6273415,2.0,30.0,1.0,48.0,0.60784316,1.0,0.0,0.75609756,0.04374181,0.6014113,0.688011,0.0,40.0,0.0,62.0
0.6616434454917908,0.6172839403152466,0.6576123833656311,0.5980392098426819,9999,1729251217,,False,1,6ee11_00352,2024-10-18_13-33-37,8236.867852449417,8236.867852449417,3027,agt002,10.108.101.22,8236.867852449417,1,1e-05,0.001,506,0,0,0.0,0.4,6ee11_00352,0.61538464,0.97959185,0.0625,0.7559055,0.10895897,0.55739796,0.62979376,2.0,30.0,1.0,48.0,0.6039604,0.983871,0.0,0.74846625,-0.07992331,0.60262096,0.6891979,0.0,40.0,1.0,61.0
0.6705877780914307,0.604938268661499,0.66974276304245,0.6078431606292725,545,1729250775,,False,1,6ee11_00354,2024-10-18_13-26-15,566.3825304508209,566.3825304508209,120060,agt002,10.108.101.22,566.3825304508209,1,1e-05,0.001,506,0,0,0.0,0.8,6ee11_00354,0.60493827,1.0,0.0,0.75384617,0.047701646,0.59885204,0.67592585,0.0,32.0,0.0,49.0,0.60784316,1.0,0.0,0.75609756,0.04374181,0.5110887,0.6402132,0.0,40.0,0.0,62.0
0.6612557172775269,0.6172839403152466,0.6571986079216003,0.5980392098426819,9999,1729250294,,False,1,6ee11_00351,2024-10-18_13-18-14,8176.559833288193,8176.559833288193,152399,agt002,10.108.101.22,8176.559833288193,1,1e-05,0.001,506,0,0,0.0,0.2,6ee11_00351,0.61538464,0.97959185,0.0625,0.7559055,0.10895897,0.55739796,0.6299245,2.0,30.0,1.0,48.0,0.6039604,0.983871,0.0,0.74846625,-0.07992331,0.60383064,0.689578,0.0,40.0,1.0,61.0
0.6609869003295898,0.6172839403152466,0.6569052338600159,0.6078431606292725,9999,1729250179,,False,1,6ee11_00350,2024-10-18_13-16-19,8153.5525867938995,8153.5525867938995,150457,agt002,10.108.101.22,8153.5525867938995,1,1e-05,0.001,506,0,0,0.0,0.0,6ee11_00350,0.61538464,0.97959185,0.0625,0.7559055,0.10895897,0.5580357,0.63017625,2.0,30.0,1.0,48.0,0.61,0.983871,0.025,0.75308645,0.031237902,0.60423386,0.68969595,1.0,39.0,1.0,61.0
0.6644649505615234,0.604938268661499,0.6612396240234375,0.5980392098426819,4473,1729245662,,False,1,6ee11_00349,2024-10-18_12-01-02,3771.9990389347076,3771.9990389347076,147646,agt002,10.108.101.22,3771.9990389347076,1,0.0001,0.001,506,0,0,0.8,0.8,6ee11_00349,0.6103896,0.9591837,0.0625,0.74603176,0.048924968,0.54591835,0.619134,2.0,30.0,2.0,47.0,0.6039604,0.983871,0.0,0.74846625,-0.07992331,0.58810484,0.67849034,0.0,40.0,1.0,61.0
0.6608437299728394,0.6666666865348816,0.6548315286636353,0.6372548937797546,4323,1729242941,,False,1,6ee11_00348,2024-10-18_11-15-41,3650.005841255188,3650.005841255188,106880,agt002,10.108.101.22,3650.005841255188,1,0.0001,0.001,506,0,0,0.8,0.6,6ee11_00348,0.6571429,0.93877554,0.25,0.77310926,0.26938495,0.5484694,0.62206274,8.0,24.0,3.0,46.0,0.63736266,0.9354839,0.175,0.75816995,0.17390324,0.5997984,0.6842736,7.0,33.0,4.0,58.0
0.6566104292869568,0.6790123581886292,0.64913010597229,0.6176470518112183,4471,1729242086,,False,1,6ee11_00347,2024-10-18_11-01-26,3750.053185939789,3750.053185939789,91857,agt002,10.108.101.22,3750.053185939789,1,0.0001,0.001,506,0,0,0.8,0.4,6ee11_00347,0.6666667,0.93877554,0.28125,0.779661,0.3027826,0.5535714,0.62615126,9.0,23.0,3.0,46.0,0.6321839,0.88709676,0.2,0.738255,0.12006672,0.6167339,0.7008229,8.0,32.0,7.0,55.0
0.6511757969856262,0.6790123581886292,0.6416030526161194,0.6176470518112183,4677,1729241986,,False,1,6ee11_00345,2024-10-18_10-59-46,3953.1920099258423,3953.1920099258423,85699,agt002,10.108.101.22,3953.1920099258423,1,0.0001,0.001,506,0,0,0.8,0.0,6ee11_00345,0.67164177,0.9183673,0.3125,0.7758621,0.298493,0.5656888,0.63256884,10.0,22.0,4.0,45.0,0.63529414,0.87096775,0.225,0.7346939,0.1257237,0.63608867,0.712451,9.0,31.0,8.0,54.0
0.6543818116188049,0.6790123581886292,0.6472985744476318,0.6176470518112183,4470,1729241843,,False,1,6ee11_00346,2024-10-18_10-57-23,3776.2921719551086,3776.2921719551086,86972,agt002,10.108.101.22,3776.2921719551086,1,0.0001,0.001,506,0,0,0.8,0.2,6ee11_00346,0.6666667,0.93877554,0.28125,0.779661,0.3027826,0.55484694,0.6268796,9.0,23.0,3.0,46.0,0.6292135,0.9032258,0.175,0.74172187,0.114527345,0.62157255,0.7032542,7.0,33.0,6.0,56.0
0.6599182486534119,0.6666666865348816,0.6519615054130554,0.6078431606292725,3242,1729239241,,False,1,6ee11_00343,2024-10-18_10-14-01,2752.3589544296265,2752.3589544296265,59045,agt002,10.108.101.22,2752.3589544296265,1,0.0001,0.001,506,0,0,0.6,0.6,6ee11_00343,0.6617647,0.9183673,0.28125,0.7692308,0.26585522,0.5529337,0.62502366,9.0,23.0,4.0,45.0,0.627907,0.87096775,0.2,0.7297297,0.0952747,0.6082661,0.6927489,8.0,32.0,8.0,54.0
0.6205760836601257,0.6419752836227417,0.5912586450576782,0.6764705777168274,4678,1729238318,,False,1,6ee11_00340,2024-10-18_09-58-38,3942.857701063156,3942.857701063156,24297,agt002,10.108.101.22,3942.857701063156,1,0.0001,0.001,506,0,0,0.6,0.0,6ee11_00340,0.6666667,0.81632656,0.375,0.73394495,0.21343368,0.6294642,0.7078204,12.0,20.0,9.0,40.0,0.70422536,0.8064516,0.475,0.7518797,0.298758,0.7167338,0.75626093,19.0,21.0,12.0,50.0
0.6384555101394653,0.5679012537002563,0.6138726472854614,0.686274528503418,4274,1729238058,,False,1,6ee11_00341,2024-10-18_09-54-18,3587.810340166092,3587.810340166092,26226,agt002,10.108.101.22,3587.810340166092,1,0.0001,0.001,506,0,0,0.6,0.2,6ee11_00341,0.625,0.71428573,0.34375,0.6666667,0.061419226,0.60140306,0.6811079,11.0,21.0,14.0,35.0,0.71428573,0.8064516,0.5,0.75757575,0.322451,0.6893145,0.74079555,20.0,20.0,12.0,50.0
0.6706238389015198,0.604938268661499,0.6697906255722046,0.6078431606292725,50,1729237991,,False,1,6ee11_00344,2024-10-18_09-53-11,181.5590672492981,181.5590672492981,81475,agt002,10.108.101.22,181.5590672492981,1,0.0001,0.001,506,0,0,0.6,0.8,6ee11_00344,0.60493827,1.0,0.0,0.75384617,0.047701646,0.591199,0.6676035,0.0,32.0,0.0,49.0,0.60784316,1.0,0.0,0.75609756,0.04374181,0.5090726,0.6407942,0.0,40.0,0.0,62.0
