config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/dropout_rate_normal,config/train_loop_config/dropout_rate_attention,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,average_inner_es_loss,average_inner_es_accuracy,average_inner_es_precision,average_inner_es_recall,average_inner_es_specificity,average_inner_es_f1_score,average_inner_es_mcc,average_inner_es_auroc,average_inner_es_auprc,average_inner_es_true_positives,average_inner_es_false_negatives,average_inner_es_false_positives,average_inner_es_true_negatives,average_val_loss,average_val_accuracy,average_val_precision,average_val_recall,average_val_specificity,average_val_f1_score,average_val_mcc,average_val_auroc,average_val_auprc,average_val_true_positives,average_val_false_negatives,average_val_false_positives,average_val_true_negatives
0,1e-05,0.0,0.6,0.001,506,0.6623802781105042,0.6172839403152466,0.61538464,0.97959185,0.0625,0.7559055,0.10895897,0.5561224,0.6273415,2.0,30.0,1.0,48.0,0.6584131717681885,0.6078431606292725,0.60784316,1.0,0.0,0.75609756,0.04374181,0.6014113,0.688011,0.0,40.0,0.0,62.0
0,1e-05,0.0,0.4,0.001,506,0.6616434454917908,0.6172839403152466,0.61538464,0.97959185,0.0625,0.7559055,0.10895897,0.55739796,0.62979376,2.0,30.0,1.0,48.0,0.6576123833656311,0.5980392098426819,0.6039604,0.983871,0.0,0.74846625,-0.07992331,0.60262096,0.6891979,0.0,40.0,1.0,61.0
0,1e-05,0.0,0.8,0.001,506,0.6705877780914307,0.604938268661499,0.60493827,1.0,0.0,0.75384617,0.047701646,0.59885204,0.67592585,0.0,32.0,0.0,49.0,0.66974276304245,0.6078431606292725,0.60784316,1.0,0.0,0.75609756,0.04374181,0.5110887,0.6402132,0.0,40.0,0.0,62.0
0,1e-05,0.0,0.2,0.001,506,0.6612557172775269,0.6172839403152466,0.61538464,0.97959185,0.0625,0.7559055,0.10895897,0.55739796,0.6299245,2.0,30.0,1.0,48.0,0.6571986079216003,0.5980392098426819,0.6039604,0.983871,0.0,0.74846625,-0.07992331,0.60383064,0.689578,0.0,40.0,1.0,61.0
0,1e-05,0.0,0.0,0.001,506,0.6609869003295898,0.6172839403152466,0.61538464,0.97959185,0.0625,0.7559055,0.10895897,0.5580357,0.63017625,2.0,30.0,1.0,48.0,0.6569052338600159,0.6078431606292725,0.61,0.983871,0.025,0.75308645,0.031237902,0.60423386,0.68969595,1.0,39.0,1.0,61.0
0,0.0001,0.8,0.8,0.001,506,0.6644649505615234,0.604938268661499,0.6103896,0.9591837,0.0625,0.74603176,0.048924968,0.54591835,0.619134,2.0,30.0,2.0,47.0,0.6612396240234375,0.5980392098426819,0.6039604,0.983871,0.0,0.74846625,-0.07992331,0.58810484,0.67849034,0.0,40.0,1.0,61.0
0,0.0001,0.8,0.6,0.001,506,0.6608437299728394,0.6666666865348816,0.6571429,0.93877554,0.25,0.77310926,0.26938495,0.5484694,0.62206274,8.0,24.0,3.0,46.0,0.6548315286636353,0.6372548937797546,0.63736266,0.9354839,0.175,0.75816995,0.17390324,0.5997984,0.6842736,7.0,33.0,4.0,58.0
0,0.0001,0.8,0.4,0.001,506,0.6566104292869568,0.6790123581886292,0.6666667,0.93877554,0.28125,0.779661,0.3027826,0.5535714,0.62615126,9.0,23.0,3.0,46.0,0.64913010597229,0.6176470518112183,0.6321839,0.88709676,0.2,0.738255,0.12006672,0.6167339,0.7008229,8.0,32.0,7.0,55.0
0,0.0001,0.8,0.0,0.001,506,0.6511757969856262,0.6790123581886292,0.67164177,0.9183673,0.3125,0.7758621,0.298493,0.5656888,0.63256884,10.0,22.0,4.0,45.0,0.6416030526161194,0.6176470518112183,0.63529414,0.87096775,0.225,0.7346939,0.1257237,0.63608867,0.712451,9.0,31.0,8.0,54.0
0,0.0001,0.8,0.2,0.001,506,0.6543818116188049,0.6790123581886292,0.6666667,0.93877554,0.28125,0.779661,0.3027826,0.55484694,0.6268796,9.0,23.0,3.0,46.0,0.6472985744476318,0.6176470518112183,0.6292135,0.9032258,0.175,0.74172187,0.114527345,0.62157255,0.7032542,7.0,33.0,6.0,56.0
0,0.0001,0.6,0.6,0.001,506,0.6599182486534119,0.6666666865348816,0.6617647,0.9183673,0.28125,0.7692308,0.26585522,0.5529337,0.62502366,9.0,23.0,4.0,45.0,0.6519615054130554,0.6078431606292725,0.627907,0.87096775,0.2,0.7297297,0.0952747,0.6082661,0.6927489,8.0,32.0,8.0,54.0
0,0.0001,0.6,0.0,0.001,506,0.6205760836601257,0.6419752836227417,0.6666667,0.81632656,0.375,0.73394495,0.21343368,0.6294642,0.7078204,12.0,20.0,9.0,40.0,0.5912586450576782,0.6764705777168274,0.70422536,0.8064516,0.475,0.7518797,0.298758,0.7167338,0.75626093,19.0,21.0,12.0,50.0
0,0.0001,0.6,0.2,0.001,506,0.6384555101394653,0.5679012537002563,0.625,0.71428573,0.34375,0.6666667,0.061419226,0.60140306,0.6811079,11.0,21.0,14.0,35.0,0.6138726472854614,0.686274528503418,0.71428573,0.8064516,0.5,0.75757575,0.322451,0.6893145,0.74079555,20.0,20.0,12.0,50.0
0,0.0001,0.6,0.8,0.001,506,0.6706238389015198,0.604938268661499,0.60493827,1.0,0.0,0.75384617,0.047701646,0.591199,0.6676035,0.0,32.0,0.0,49.0,0.6697906255722046,0.6078431606292725,0.60784316,1.0,0.0,0.75609756,0.04374181,0.5090726,0.6407942,0.0,40.0,0.0,62.0
0,0.0001,0.6,0.4,0.001,506,0.6531352996826172,0.6666666865348816,0.6666667,0.8979592,0.3125,0.76521736,0.26486424,0.56632656,0.6330534,10.0,22.0,5.0,44.0,0.6427363753318787,0.6470588445663452,0.6585366,0.87096775,0.3,0.75,0.21024133,0.6336693,0.7116005,12.0,28.0,8.0,54.0
0,0.0001,0.4,0.6,0.001,506,0.6587554812431335,0.6790123581886292,0.67164177,0.9183673,0.3125,0.7758621,0.298493,0.5567602,0.6288885,10.0,22.0,4.0,45.0,0.6504170298576355,0.6274510025978088,0.64285713,0.87096775,0.25,0.739726,0.15492429,0.61229837,0.69727594,10.0,30.0,8.0,54.0
0,0.0001,0.4,0.0,0.001,506,0.47249484062194824,0.790123462677002,0.8333333,0.81632656,0.75,0.82474226,0.56345904,0.8686225,0.88373435,24.0,8.0,9.0,40.0,0.4440726935863495,0.8039215803146362,0.828125,0.8548387,0.725,0.84126985,0.58553284,0.87883073,0.8792702,29.0,11.0,9.0,53.0
0,0.0001,0.2,0.2,0.001,506,0.31181633472442627,0.9012345671653748,0.8596491,1.0,0.75,0.9245283,0.80295503,0.872449,0.8909981,24.0,8.0,0.0,49.0,0.3173888027667999,0.8921568393707275,0.84931505,1.0,0.725,0.91851854,0.78469956,0.88568544,0.87583953,29.0,11.0,0.0,62.0
0,0.0001,0.4,0.8,0.001,506,0.6706271171569824,0.604938268661499,0.60493827,1.0,0.0,0.75384617,0.047701646,0.5880102,0.66263705,0.0,32.0,0.0,49.0,0.6697880029678345,0.6078431606292725,0.60784316,1.0,0.0,0.75609756,0.04374181,0.50423384,0.63898695,0.0,40.0,0.0,62.0
0,0.0001,0.4,0.4,0.001,506,0.6447144746780396,0.5802469253540039,0.6363636,0.71428573,0.375,0.6730769,0.0934947,0.5956633,0.66721386,12.0,20.0,14.0,35.0,0.620698869228363,0.6764705777168274,0.70422536,0.8064516,0.475,0.7518797,0.298758,0.6828629,0.7359533,19.0,21.0,12.0,50.0
