,outer_es_loss,outer_es_accuracy,test_loss,test_accuracy,number_epochs,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/es_folds,logdir,config/train_loop_config/dataset_test_round,config/train_loop_config/learning_rate,config/train_loop_config/weight_decay,config/train_loop_config/batch_size,config/train_loop_config/dropout_rate,outer_es_precision,outer_es_recall,outer_es_specificity,outer_es_f1_score,outer_es_mcc,outer_es_auroc,outer_es_auprc,outer_es_true_positives,outer_es_false_negatives,outer_es_false_positives,outer_es_true_negatives,test_precision,test_recall,test_specificity,test_f1_score,test_mcc,test_auroc,test_auprc,test_true_positives,test_false_negatives,test_false_positives,test_true_negatives
0,0.6460878252983093,0.6396396160125732,0.6324837803840637,0.6376811861991882,3595,1768302511,,False,1,852a1_00000,2026-01-13_12-08-31,3718.571881532669,3718.571881532669,1290560,ggpu131,10.241.148.31,3718.571881532669,1,0,852a1_00000,0,0.001,0.0,689,0.0,0.6216216,0.79310346,0.4716981,0.6969697,0.2805794,0.6379311,0.594365,25.0,28.0,12.0,46.0,0.62222224,0.7777778,0.4848485,0.69135803,0.27544478,0.6978115,0.71217257,32.0,34.0,16.0,56.0
1,0.6382390856742859,0.7181817889213562,0.6536793112754822,0.5652173757553101,384,1768299342,,False,1,852a1_00001,2026-01-13_11-15-42,549.1557562351227,549.1557562351227,1290561,ggpu131,10.241.148.31,549.1557562351227,1,1,852a1_00001,0,0.001,0.0,689,0.0,0.69014084,0.8448276,0.5769231,0.7596899,0.44015938,0.7417109,0.6957878,30.0,22.0,9.0,49.0,0.5681818,0.6944444,0.42424244,0.625,0.123343006,0.65698653,0.6776434,28.0,38.0,22.0,50.0
2,0.647235095500946,0.6181818246841431,0.633946418762207,0.6014492511749268,986,1768299923,,False,1,852a1_00002,2026-01-13_11-25-23,1130.0161805152893,1130.0161805152893,1290562,ggpu131,10.241.148.31,1130.0161805152893,1,2,852a1_00002,0,0.001,0.0,689,0.0,0.597561,0.8448276,0.3653846,0.7,0.24092822,0.632626,0.63758475,19.0,33.0,9.0,49.0,0.5955056,0.7361111,0.45454547,0.6583851,0.19902009,0.7053873,0.7552889,30.0,36.0,19.0,53.0
3,0.6882962584495544,0.6181818246841431,0.6733819842338562,0.5869565010070801,148,1768299099,,False,1,852a1_00003,2026-01-13_11-11-39,306.5040595531464,306.5040595531464,1290595,ggpu131,10.241.148.31,306.5040595531464,1,3,852a1_00003,0,0.001,0.0,689,0.0,0.5925926,0.84210527,0.3773585,0.6956522,0.24888381,0.5729891,0.54522336,20.0,33.0,9.0,48.0,0.57731956,0.7777778,0.37878788,0.6627219,0.17114213,0.63594276,0.6317672,25.0,41.0,16.0,56.0
4,0.6924609541893005,0.5181818008422852,0.6914796829223633,0.52173912525177,0,1768299268,,False,1,852a1_00004,2026-01-13_11-14-28,160.19428086280823,160.19428086280823,1292822,ggpu131,10.241.148.31,160.19428086280823,1,4,852a1_00004,0,0.001,0.0,689,0.0,0.5181818,1.0,0.0,0.6826347,0.006938862,0.53095,0.50726354,0.0,53.0,0.0,57.0,0.5217391,1.0,0.0,0.6857143,0.007409237,0.6446759,0.6467646,0.0,66.0,0.0,72.0
5,0.625587522983551,0.684684693813324,0.643166720867157,0.6666666865348816,4583,1768324207,,False,1,d1865_00000,2026-01-13_18-10-07,4668.532726049423,4668.532726049423,228407,ggpu115,10.241.148.15,4668.532726049423,1,0,d1865_00000,1,0.001,0.0,689,0.0,0.6619718,0.8103448,0.5471698,0.72868216,0.37195173,0.68282366,0.6189532,29.0,24.0,11.0,47.0,0.6547619,0.7638889,0.56060606,0.7051282,0.33213115,0.6967592,0.714319,37.0,29.0,17.0,55.0
6,0.6872397065162659,0.5727272629737854,0.6774442791938782,0.6014492511749268,166,1768319817,,False,1,d1865_00001,2026-01-13_16-56-57,279.21546173095703,279.21546173095703,228440,ggpu115,10.241.148.15,279.21546173095703,1,1,d1865_00001,1,0.001,0.0,689,0.0,0.5625,0.7894737,0.33962265,0.6569343,0.14483836,0.5974843,0.5643848,18.0,35.0,12.0,45.0,0.5858586,0.8055556,0.37878788,0.67836255,0.20451067,0.6323653,0.60349184,25.0,41.0,14.0,58.0
7,0.6167566180229187,0.6363636255264282,0.6387314796447754,0.6739130616188049,4292,1768323958,,False,1,d1865_00002,2026-01-13_18-05-58,4419.508101701736,4419.508101701736,228474,ggpu115,10.241.148.15,4419.508101701736,1,2,d1865_00002,1,0.001,0.0,689,0.0,0.6268657,0.7368421,0.5283019,0.67741936,0.2715098,0.71002984,0.73574114,28.0,25.0,15.0,42.0,0.6551724,0.7916667,0.54545456,0.7169811,0.3488828,0.7123316,0.74593914,36.0,30.0,15.0,57.0
8,0.6667913198471069,0.6000000238418579,0.6696099638938904,0.6376811861991882,400,1768320059,,False,1,d1865_00003,2026-01-13_17-00-59,520.5539243221283,520.5539243221283,228473,ggpu115,10.241.148.15,520.5539243221283,1,3,d1865_00003,1,0.001,0.0,689,0.0,0.6,0.7241379,0.46153846,0.65625,0.19270517,0.6074271,0.6376756,24.0,28.0,16.0,42.0,0.625,0.7638889,0.5,0.6875,0.27424136,0.6353114,0.6025387,33.0,33.0,17.0,55.0
9,0.6061034202575684,0.6636363863945007,0.6368273496627808,0.6811594367027283,6142,1768325909,,False,1,d1865_00004,2026-01-13_18-38-29,6081.050815820694,6081.050815820694,230526,ggpu115,10.241.148.15,6081.050815820694,1,4,d1865_00004,1,0.001,0.0,689,0.0,0.64,0.82758623,0.48076922,0.7218045,0.33052373,0.72911143,0.72012794,25.0,27.0,10.0,48.0,0.6627907,0.7916667,0.56060606,0.721519,0.36313352,0.7175926,0.72330284,37.0,29.0,15.0,57.0
10,0.6369938254356384,0.630630612373352,0.6322051286697388,0.6594203114509583,1524,1768401104,,False,1,f2c92_00000,2026-01-14_15-31-44,1624.4015328884125,1624.4015328884125,1134566,ggpu136,10.241.148.36,1624.4015328884125,1,0,f2c92_00000,2,0.01,0.0001,689,0.0,0.6103896,0.8103448,0.43396226,0.6962963,0.26473,0.66623294,0.6186416,23.0,30.0,11.0,47.0,0.64044946,0.7916667,0.5151515,0.7080745,0.32027736,0.70664984,0.6849565,34.0,32.0,15.0,57.0
